EXT_SOURCE_2,EXT_SOURCE_3,PAYMENT_RATE,DAYS_BIRTH,EXT_SOURCE_1,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,INSTAL_DBD_MEAN,ANNUITY_INCOME_PERC,AMT_ANNUITY,DAYS_LAST_PHONE_CHANGE,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,REGION_POPULATION_RELATIVE,INSTAL_DAYS_ENTRY_PAYMENT_MAX,INCOME_CREDIT_PERC,INSTAL_AMT_PAYMENT_MIN,CLOSED_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,PREV_APP_CREDIT_PERC_VAR,INSTAL_DBD_MAX,INSTAL_DBD_SUM,BURO_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_ENDDATE_MAX,ACTIVE_DAYS_CREDIT_MAX,INCOME_PER_PERSON,PREV_HOUR_APPR_PROCESS_START_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MEAN,POS_NAME_CONTRACT_STATUS_Active_MEAN,ACTIVE_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_UPDATE_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_APP_CREDIT_PERC_MEAN,INSTAL_AMT_PAYMENT_MEAN,INSTAL_DPD_MEAN,PREV_AMT_ANNUITY_MIN,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,INSTAL_AMT_INSTALMENT_MAX,HOUR_APPR_PROCESS_START,TOTALAREA_MODE,INSTAL_PAYMENT_PERC_VAR,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_YIELD_GROUP_middle_MEAN,PREV_RATE_DOWN_PAYMENT_MEAN,TARGET
0.60405785,0.5814837,0.036069676,-52,0.4368564,-3318.0,-1002.0,12,7.766667,0.27548,30991.5,-952.0,-132.19705,0.035792,-9.0,0.13093393,68.4,-1078.0,1011.9233,0.0677211,19.0,233.0,490517.25,-392.0,-416.93738,112500.0,14.166667,5242.4604,545580.0,0.9230769,307208.47,-378.0,24.0,0.98011076,17445.809,0.0,7255.665,0.33333334,157500.0,11,0.1025479,0.0,0.6666667,0.16666667,0.26735342,0
0.6824812,0.5108563,0.06906646,-124,0.5021294,-3018.0,-7562.0,-51,22.402597,0.0291,3928.5,-664.0,-132.19705,0.016612,-34.0,2.3734176,104.265,-2610.0,1011.9233,0.060935386,239.0,1725.0,490517.25,-2305.0,-416.93738,135000.0,11.928572,0.0,30618.0,0.94871795,307208.47,-2363.0,29.142857,0.75397336,22485.02,0.54545456,5176.44,0.2857143,356223.38,10,0.1025479,0.036360413,0.5,0.21428572,0.10000172,0
0.4891354,0.23922628,0.04826546,3,0.25537735,-1773.0,-1838.0,-94,10.2,0.1792,40320.0,0.0,-34.0,0.016612,-671.0,0.26933852,14009.04,-313.0,1011.9233,0.07275849,13.0,51.0,42000.332,-38.0,-292.0,225000.0,17.0,1333.755,85931.64,0.8333333,307208.47,-160.0,6.0,1.3106622,16711.695,0.0,14009.04,0.0,27522.314,15,0.1025479,0.0,0.0,1.0,0.28876865,0
0.25024056,0.15951954,0.04827792,84,0.21945459,-408.0,-1148.0,76,10.6,0.23148571,36459.0,0.0,-132.19705,0.02461,-2381.0,0.20855679,128.295,-453.0,1011.9233,0.0112035,41.0,318.0,211900.5,-421.0,-416.93738,157500.0,14.0,5242.4604,91570.5,0.875,307208.47,-571.0,9.333333,0.9945606,9659.691,1.5666667,9226.08,1.0,17963.686,14,0.0236,0.12069043,0.0,0.33333334,0.054467823,0
0.5898534,0.7688076,0.033049688,-33,0.5021294,-1109.0,-9088.0,21,11.5161295,0.12374419,23944.5,-287.0,-374.0,0.018029,-35.0,0.26708075,6851.205,-1079.0,283.0,0.010006241,49.0,1071.0,486157.0,340.0,-1180.0,193500.0,9.272727,5242.4604,900000.0,0.9444444,307208.47,-681.5,32.22222,1.0487703,40309.082,0.021505376,6851.205,0.0,320244.66,10,0.0718,19.175959,0.36363637,0.0,0.12027149,0
0.4614386,0.5814837,0.05,31,0.10764393,-493.0,-1171.0,-61,10.580646,0.115384616,13500.0,-980.0,-19.0,0.016612,-64.0,0.43333334,7660.98,-730.0,1011.9233,0.265409,36.0,328.0,266621.66,365.0,-906.0,58500.0,16.0,0.0,52321.05,0.9677419,307208.47,-936.3333,14.0,0.59337896,10975.808,0.0,7688.565,0.4,22250.295,16,0.1025479,0.0,0.6,0.2,0.0,0
0.6217522,0.54423475,0.0510585,6,0.48287413,-232.0,-8708.0,-22,11.424242,0.42126667,56871.0,0.0,-56.0,0.009657,-8.0,0.12120233,5174.1,-331.0,651.0,0.014658959,27.0,377.0,391552.7,716.0,-455.0,33750.0,15.6,0.0,51704.9,0.90697676,182408.0,-608.5714,21.6,0.9516023,69202.625,0.030303031,3640.14,0.2,869749.8,18,0.0073,13.308052,0.2,0.2,0.057099562,1
0.54970616,0.5108563,0.06797314,-59,0.5021294,-3024.0,-3642.0,-70,2.4736843,0.1263125,27283.5,-226.0,-132.19705,0.018634,-25.0,0.5381347,421.74,-907.4482,1011.9233,0.006166771,12.0,47.0,490517.25,774.7538,-416.93738,216000.0,9.8,5242.4604,257651.02,1.0,307208.47,-827.34595,9.0,0.9095732,4481.081,0.42105263,2250.0,0.8,9999.63,11,0.1025479,5.00027,0.2,0.4,0.0,1
0.28676477,0.5108563,0.07336779,125,0.5021294,-1605.0,-7519.0,-63,14.466666,0.14491667,15651.0,-565.0,-132.19705,0.020713,-16.0,0.5062757,6412.185,-2666.0,1011.9233,0.088187955,27.0,217.0,490517.25,-2300.0,-416.93738,54000.0,10.0,5242.4604,120060.0,0.9375,307208.47,-2296.0,12.0,1.0962241,20510.686,0.0,6412.185,0.16666667,26955.54,8,0.0089,0.0,0.8333333,0.16666667,0.32715258,1
0.48664942,0.41359675,0.05595885,26,0.502016,-5837.0,-10057.0,-21,5.5473685,0.27196,61191.0,-1402.0,-13.0,0.019689,-32.0,0.20576131,130.5,-907.4482,-771.0,0.16416295,32.0,1054.0,1811203.0,774.7538,-236.0,112500.0,10.363636,3792.195,257651.02,0.9358974,1811203.0,-827.34595,12.6,0.7629171,27604.064,0.6052632,7875.0,0.54545456,110743.02,10,0.2098,0.043630943,0.36363637,0.36363637,0.0,0
0.2272126,0.4902575,0.044291355,63,0.45796213,-2384.1423,-15275.0,-72,13.75,0.12955,23319.0,-1218.0,-20.8,0.019689,-723.0,0.3418862,3389.445,-136.0,-781.0,0.0012601971,21.0,220.0,137005.55,-16.0,-207.0,180000.0,10.0,0.0,40635.0,0.8888889,88067.3,-579.0,8.0,0.9748982,7448.5576,0.0,3409.695,1.0,9882.0,12,0.1025479,0.0,0.0,0.5,0.0,0
0.4986297,0.29558265,0.06513333,-15,0.2794207,-298.0,-3725.0,-109,4.785714,0.1954,17586.0,-821.0,-230.0,0.035792,-12.0,0.33333334,117.99,-211.0,644.0,0.0061728396,19.0,134.0,15184.0,-120.0,-303.0,45000.0,12.5,5242.4604,0.0,0.875,11552.0,-117.0,3.0,1.0555556,8050.995,0.10714286,4500.0,0.5,33750.0,12,0.1025479,0.024180567,0.5,0.25,0.10890909,0
0.8076659,0.7295667,0.05343889,-101,0.5021294,-296.0,-5732.0,-40,38.0,0.27482858,43285.5,-1208.0,-132.19705,0.009334,-517.0,0.19444445,5988.645,-1469.0,1011.9233,0.07275849,46.0,874.0,0.5,-1135.0,-416.93738,78750.0,10.0,5242.4604,21622.5,0.9583333,307208.47,-917.5,24.0,1.0,6238.4185,0.0,5988.645,0.0,11733.435,18,0.0684,0.0,0.0,0.0,0.0,0
0.5261371,0.3656165,0.05271618,126,0.5021294,-325.0,-4930.0,-87,4.125,0.1666,18742.5,-253.0,-19.0,0.019689,-4.0,0.31642365,18.54,-907.4482,955.0,0.0078726,26.0,99.0,490517.25,774.7538,-141.0,56250.0,10.5,0.0,257651.02,0.875,307208.47,-827.34595,8.5,1.0012281,4860.4033,0.0,2250.0,0.0,29250.0,10,0.1025479,0.0,0.0,0.5,0.03630303,0
0.114806734,0.57091653,0.07111853,80,0.36077696,-1288.0,-1449.0,71,5.111111,0.1704,11502.0,0.0,-281.5,0.028663,-1849.0,0.41736227,13109.265,-907.4482,-279.0,0.011850197,20.0,92.0,25088.0,774.7538,-358.0,22500.0,11.0,0.0,257651.02,0.95454544,25088.0,-827.34595,9.0,0.98689395,15247.457,3.4444444,13109.265,0.5,16344.225,8,0.1025479,0.0,0.5,0.0,0.032691408,1
0.7388347,0.5108563,0.045335,62,0.74634105,-1895.0,-1973.0,-111,9.666667,0.0120893335,40801.5,-321.0,-132.19705,0.04622,-154.0,3.75,30980.295,-907.4482,1011.9233,0.07275849,14.0,58.0,490517.25,774.7538,-416.93738,1125000.0,17.0,5242.4604,257651.02,0.85714287,307208.47,-827.34595,6.0,1.111126,30988.92,0.0,30990.645,0.0,30990.645,9,0.2088,0.0,1.0,1.0,0.10892219,0
0.57751024,0.6801388,0.055027027,-119,0.70487547,-5636.0,-6326.0,-45,6.78125,0.08144,9162.0,-18.0,-21.0,0.018209,-27.0,0.6756757,67.59,-1881.0,641.0,0.0086278,40.0,434.0,673554.3,-1700.0,-460.0,56250.0,8.857142,5242.4604,50580.0,0.8947368,307208.47,-1253.0,24.0,0.9089283,16995.771,1.859375,5051.7,0.2857143,188366.4,12,0.1025479,0.12248973,0.71428573,0.42857143,0.0,0
0.6859351,0.61782616,0.056189522,124,0.5021294,-3454.0,-6218.0,29,11.851851,0.14171875,20407.5,-1709.0,-53.0,0.031329,-1303.0,0.39648613,2.25,-907.4482,16.0,0.0030614238,25.0,320.0,490517.25,774.7538,-1089.0,48000.0,14.333333,5242.4604,257651.02,0.8965517,307208.47,-827.34595,8.666667,0.98218155,4960.223,0.14814815,2117.25,0.33333334,7895.115,15,0.0354,0.03695538,0.33333334,0.0,0.06439822,0
0.28357756,0.5108563,0.051222477,86,0.31630924,-165.0,-3273.0,0,6.8,0.25762856,40576.5,0.0,-132.19705,0.035792,-393.0,0.19882298,14410.35,-907.4482,1011.9233,0.07275849,11.0,68.0,490517.25,774.7538,-416.93738,157500.0,20.0,5242.4604,257651.02,0.90909094,307208.47,-827.34595,10.0,1.0,14412.577,0.0,14412.825,0.0,14412.825,13,0.1025479,0.0,1.0,0.0,0.0,1
0.33129463,0.8193177,0.04811,12,0.5021294,-2384.1423,-2084.0,-101,11.176471,0.40091667,21649.5,-10.0,-132.19705,0.00712,-1806.0,0.12,6785.325,-649.0,1011.9233,0.009936149,23.0,190.0,725860.3,-466.0,-416.93738,27000.0,12.0,0.0,57343.67,0.8947368,307208.47,-1317.6,11.0,0.955928,8256.796,0.0,8627.535,0.5,13375.395,11,0.1025479,0.0,0.5,0.5,0.05068995,0
0.47964895,0.5108563,0.079568624,-9,0.5021294,-1767.0,-2495.0,46,11.741936,0.31215385,18261.0,-1090.0,-132.19705,0.01885,-16.0,0.25490198,897.885,-907.4482,1011.9233,0.002384513,42.0,364.0,490517.25,774.7538,-416.93738,14625.0,11.0,5242.4604,257651.02,0.962963,307208.47,-827.34595,16.5,0.97558427,8935.724,1.9354838,2250.0,0.5,16839.09,16,0.1025479,0.08768082,0.33333334,0.0,0.0,0
0.6306022,0.6971469,0.028419355,2,0.7252511,-293.0,-6040.0,-16,12.26564,0.015552731,3964.5,-69.0,-842.0,0.018801,-327.7884,1.8272903,5198.1606,-589.0,1011.9233,0.0,37.84903,390.6451,300560.84,-25.0,-1244.0,127453.5,12.4,0.0,1696526.6,0.90468615,307208.47,-647.5714,45.0,1.0,18754.361,1.0654914,2250.0,0.8,136339.33,10,0.1025479,20770.508,0.2,0.0,0.08192415,0
0.36652285,0.5108563,0.07901,97,0.27854946,-863.0,-4884.0,9,4.0,0.22574286,35554.5,-478.0,-132.19705,0.018209,-114.0,0.35,115.74,-907.4482,1011.9233,0.0045604366,30.0,52.0,490517.25,774.7538,-416.93738,78750.0,11.666667,5242.4604,257651.02,0.9230769,307208.47,-827.34595,6.0,0.9522484,6352.896,0.30769232,2250.0,0.0,6882.66,12,0.1025479,0.07416583,1.0,0.0,0.0,1
0.60728025,0.5208976,0.029239098,-83,0.5021294,-2492.0,-6442.0,99,14.75,0.13393846,39177.0,-2423.0,-132.19705,0.008019,-934.0,0.21830247,3551.85,-210.0,1011.9233,0.09523827,41.0,236.0,1270296.4,653.0,-416.93738,146250.0,16.333334,0.0,427549.28,0.84210527,307208.47,-927.5,5.6666665,1.3822263,8680.548,0.3125,3555.495,0.0,16207.47,12,0.1324,0.0,0.6666667,0.0,0.298215,0
0.54782724,0.5549468,0.081,-12,0.5021294,-2384.1423,-10318.0,-48,18.5,0.07875,12757.5,-1052.0,-19.333334,0.026392,-53.0,1.0285715,16312.275,-1421.0,1075.0,0.0029517119,48.0,259.0,835517.6,-1147.0,-489.0,81000.0,11.0,0.0,42654.0,0.9230769,22453.0,-1424.6666,15.333333,0.9374184,18184.32,0.0,16343.415,0.2,17340.84,9,0.1025479,1.3335972,0.8,0.0,0.0,0
0.6550859,0.5460232,0.05,3,0.54394966,-796.0,-3420.0,-92,4.8190475,0.14166667,38250.0,-3261.0,-366.5,0.018801,-471.0,0.3529412,69.885,-280.0,-322.0,0.0026341726,49.0,506.0,740763.2,747.0,-408.0,67500.0,9.6,0.0,515571.44,0.7586207,759483.0,-610.4286,10.2,0.91910595,14254.56,0.33333334,8791.065,0.7,414740.78,9,0.1025479,0.010317461,0.3,0.8,0.08192415,0
0.26699883,0.73381454,0.09513314,119,0.5021294,-2384.1423,-2072.0,18,6.551724,0.45254546,67203.0,-1437.0,-5.0,0.008625,-8.0,0.21021786,16944.615,-454.0,276.0,0.0012205548,27.0,190.0,619852.0,-91.0,-454.0,74250.0,11.5,5242.4604,219165.0,0.9354839,307208.47,-651.6667,11.333333,0.9606484,22368.393,1.2068965,17002.664,0.5,26776.846,11,0.1594,0.0,0.25,0.25,9.461773e-06,0
0.47210598,0.3217353,0.08016991,37,0.5021294,-1054.0,-4908.0,2,9.142858,0.12488333,33718.5,-1075.0,-14.666667,0.025164,-628.0,0.6419584,24511.904,-620.0,811.0,0.0018226401,19.0,128.0,900706.7,-287.0,-194.0,135000.0,11.5,0.0,827280.0,0.875,153812.33,-498.5,7.3333335,0.88396907,28739.54,0.0,24511.904,0.0,51527.113,12,0.1159,0.0,0.5,0.0,0.0,0
0.71390873,0.62461466,0.058366667,-38,0.5021294,-1372.0,-7407.0,-109,8.666667,0.043775,7879.5,-657.0,-12.0,0.032561,-317.0,1.3333334,17358.074,-907.4482,-341.0,0.07275849,27.0,104.0,490517.25,774.7538,-371.0,180000.0,11.0,5242.4604,257651.02,0.9230769,307208.47,-827.34595,12.0,1.0049704,17363.314,0.083333336,17363.79,0.0,17363.79,16,0.0427,0.0,1.0,0.0,0.099455446,0
0.4872504,0.5108563,0.048107136,-60,0.4167437,-1121.0,-5396.0,-97,14.857142,0.18371429,28935.0,-484.0,-132.19705,0.00496,-264.0,0.26185843,9459.81,-907.4482,1011.9233,0.026400888,25.0,104.0,490517.25,774.7538,-416.93738,39375.0,12.833333,5242.4604,257651.02,0.8,307208.47,-827.34595,27.0,0.94052064,89048.54,0.0,9460.62,0.16666667,566576.9,11,0.0717,0.0,0.6666667,0.33333334,0.10397877,1
0.5994777,0.7738957,0.057573687,76,0.7085288,-2384.1423,-7418.0,9,10.444445,0.37474075,45531.0,-555.0,-132.19705,0.003122,-21.0,0.15363605,28227.016,-708.0,1011.9233,0.07275849,19.0,188.0,328322.7,-218.0,-416.93738,60750.0,10.5,5576.6025,154109.7,1.0,307208.47,-911.2,24.0,1.0,28227.016,0.0,28227.016,0.0,28227.016,11,0.1025479,0.0,1.0,0.0,0.0,0
0.29908282,0.7713616,0.04833734,72,0.5021294,-947.0,-5837.0,-93,18.658537,0.24444,27499.5,-556.0,-132.19705,0.025164,-48.0,0.19774726,3953.97,-1365.0,1011.9233,0.0003156767,34.0,765.0,0.5,-1181.0,-416.93738,56250.0,13.333333,0.0,32680.44,0.95238096,307208.47,-1027.5,14.0,0.88950247,29454.96,0.14634146,6402.78,0.0,108962.77,10,0.1025479,0.021069668,0.33333334,0.33333334,0.0,0
0.5764374,0.7421816,0.05,16,0.32192516,-157.0,-1218.0,-27,12.583333,0.08695652,9000.0,0.0,-4.0,0.030755,-593.0,0.575,5998.005,-1763.0,623.0,0.025934463,25.0,302.0,314161.0,-500.0,-1204.0,34500.0,14.0,5242.4604,232875.0,0.9230769,307208.47,-523.5,12.0,0.8991566,8917.138,0.0,6109.2,0.0,11741.265,11,0.1025479,0.0,0.0,0.0,0.050896145,0
0.5617453,0.13937578,0.106861435,26,0.5021294,-2384.1423,-10405.0,72,12.125,0.166125,17941.5,-582.0,-18.666666,0.018029,-360.0,0.64325917,4095.45,-404.0,1556.0,0.0071854917,24.0,679.0,391322.44,108.0,-236.0,108000.0,8.263158,415.275,161888.06,0.93442625,4087.0,-979.1667,35.6,0.8996826,25274.828,0.66071427,4153.95,0.42105263,276134.03,8,0.0654,1.7168354,0.5263158,0.42105263,0.0,1
0.6202751,0.52449644,0.03697582,-35,0.5021294,-2384.1423,-3700.0,-63,9.5,0.17896,20133.0,-657.0,-132.19705,0.030755,-25.0,0.20661499,11003.805,-509.0,1011.9233,0.00019064387,16.0,38.0,221470.84,227.0,-416.93738,56250.0,15.0,225.0,108288.56,1.0,307208.47,-821.75,9.0,1.1208744,11936.115,0.0,11003.805,0.0,12246.885,13,0.1025479,0.0,0.5,0.5,0.15488803,0
0.4701826,0.6894792,0.03555092,-105,0.8069903,-1191.0,-2927.0,-24,9.625,0.14196667,38331.0,-402.0,-132.19705,0.010006,-74.0,0.25041735,24360.75,-1079.0,1011.9233,0.07275849,14.0,154.0,1090764.5,-529.0,-416.93738,135000.0,13.333333,5242.4604,263812.5,1.0,307208.47,-987.5,12.0,0.93808895,39350.977,0.0,34546.184,0.0,45589.363,10,0.2106,5.2313423,1.0,0.0,0.0,0
0.6438405,0.44896227,0.05,-66,0.4197871,-3743.0,-3323.0,-90,12.7,0.15,10125.0,-312.0,-12.0,0.028663,-8.0,0.33333334,3537.09,-778.0,55.0,0.0076175397,26.0,381.0,130514.8,12877.0,-182.0,16875.0,14.0,0.0,337500.0,0.90909094,14668.0,-314.5,7.0,0.931393,6582.267,0.0,3537.09,0.6,32335.605,14,0.1025479,0.0,0.2,0.0,0.0,0
0.66251296,0.5108563,0.05453869,-2,0.5021294,-2384.1423,-9876.0,107,7.571429,0.16433333,24403.5,-266.0,-132.19705,0.010147,-62.0,0.33187842,5711.715,-907.4482,1011.9233,0.07275849,12.0,53.0,490517.25,774.7538,-416.93738,74250.0,15.0,5242.4604,257651.02,1.0,307208.47,-827.34595,10.0,0.87972707,5711.715,0.0,5711.715,1.0,5711.715,13,0.1025479,0.0,0.0,1.0,0.0,1
0.56996435,0.44183582,0.051,99,0.72317666,-2856.0,-684.0,-125,11.833333,0.028826088,2983.5,-425.0,-11.0,0.018634,-29.0,1.7692307,20.565,-1083.0,30991.0,0.08084532,44.0,1065.0,362419.0,-777.0,-340.0,51750.0,13.210526,0.0,67963.5,0.82191783,307208.47,-696.0,15.75,0.9474488,15023.212,0.0,2626.38,0.36842105,287990.7,15,0.0709,0.0,0.36842105,0.5263158,0.09581976,0
0.70858246,0.5108563,0.08044848,12,0.5021294,-1656.0,-987.0,-121,15.333333,0.24805714,39069.0,-336.0,-132.19705,0.032561,-74.0,0.3243143,14201.865,-907.4482,1011.9233,0.07275849,19.0,138.0,490517.25,774.7538,-416.93738,78750.0,12.0,5242.4604,257651.02,1.0,307208.47,-827.34595,12.0,1.0,14201.865,0.0,14201.865,1.0,14201.865,9,0.1025479,0.0,0.0,1.0,0.0,0
0.57731277,0.5108563,0.11331799,39,0.30730742,-501.0,-7060.0,-3,7.105263,0.183425,66033.0,-1629.0,-14.0,0.019101,-64.0,0.61778927,1313.46,-907.4482,1536.0,0.053854916,32.0,135.0,490517.25,774.7538,-287.0,90000.0,16.0,5242.4604,257651.02,0.85,307208.47,-827.34595,9.6,1.1869636,52739.46,1.0,5436.54,0.5714286,518465.34,17,0.1025479,0.11182284,0.42857143,0.14285715,0.29696023,0
0.70734364,0.80274546,0.033203125,54,0.5021294,-2968.0,-5810.0,56,11.728813,0.20513333,27693.0,-1819.0,-132.19705,0.032561,-33.0,0.16186118,1556.595,-1686.0,1011.9233,0.081222385,31.0,692.0,0.5,-1379.0,-416.93738,67500.0,13.166667,2966.085,24736.95,0.93333334,307208.47,-1095.5,25.636364,0.8132947,7134.718,0.10169491,4009.41,0.5,19983.69,16,0.0402,0.008775014,0.33333334,0.083333336,0.040390555,0
0.57960033,0.5108563,0.04893,42,0.5021294,-1565.0,-2886.0,-61,2.9230769,0.24465,22018.5,-405.0,-19.0,0.01452,-45.0,0.2,32.4,-1882.0,1598.0,0.003121928,11.0,38.0,777778.94,-56.0,-267.0,90000.0,14.333333,5242.4604,31584.676,1.0,307208.47,-536.3333,6.0,0.96049094,11996.612,0.7692308,2250.0,0.16666667,12997.8,9,0.054,0.076508656,0.8333333,0.0,0.0,0
0.5834797,0.8555236,0.07519974,-1,0.5021294,-9741.0,-9731.0,-123,38.875,0.25225,22702.5,-861.0,-132.19705,0.010643,-388.0,0.2981159,2814.795,-1673.0,1011.9233,0.034230042,135.0,933.0,483144.5,-942.0,-416.93738,45000.0,14.5,5242.4604,151341.75,0.8888889,307208.47,-1626.0,15.0,1.0557427,15702.322,0.0,2814.795,0.0,55375.246,12,0.0206,0.0,0.0,0.5,0.1712407,0
0.54379404,0.7862666,0.035918184,31,0.5021294,-2421.0,-9698.0,113,5.285714,0.0823125,17779.5,0.0,-28.0,0.011703,-2096.0,0.43636364,2.025,-489.0,336.0,0.07275849,32.0,148.0,105340.5,-245.0,-30.0,108000.0,11.0,0.0,36576.0,0.96,307208.47,-245.0,24.0,1.1112375,9071.574,2.2142856,10597.725,0.0,10597.725,15,0.0397,0.12688415,1.0,0.0,0.10902062,0
0.13162304,0.5108563,0.044461958,-63,0.5021294,-2384.1423,-7822.0,-42,12.26564,0.25858334,13963.5,0.0,-132.19705,0.031329,-327.7884,0.17194441,5198.1606,-907.4482,1011.9233,0.07275849,37.84903,390.6451,490517.25,774.7538,-416.93738,54000.0,12.661583,5242.4604,257651.02,0.90468615,307208.47,-827.34595,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.2845134,136339.33,10,0.1571,20770.508,0.47940668,0.25491133,0.08192415,0
0.7250735,0.5108563,0.05343889,60,0.5021294,-715.0,-3169.0,-128,9.3529415,0.80158335,43285.5,-670.0,-132.19705,0.00496,-41.0,0.06666667,7025.85,-907.4482,1011.9233,0.0068598636,30.0,159.0,490517.25,774.7538,-416.93738,27000.0,14.75,5242.4604,257651.02,0.9,307208.47,-827.34595,10.0,0.9131692,8380.93,0.0,7044.615,0.5,14795.37,15,0.1025479,0.0,0.25,0.25,0.0,0
0.6331353,0.5298898,0.05,-28,0.5761482,-336.0,-3957.0,-127,12.26564,0.05,11250.0,-306.0,-19.5,0.01885,-327.7884,1.0,5198.1606,-2516.0,151.0,0.07275849,37.84903,390.6451,877433.2,-1421.0,-126.0,112500.0,12.661583,2851.5,170473.5,0.90468615,144438.67,-536.0,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.2845134,136339.33,16,0.1025479,20770.508,0.47940668,0.25491133,0.08192415,0
0.41534463,0.52449644,0.04248645,1,0.84642273,-1879.0,-9576.0,73,9.333333,0.38325927,46566.0,-1699.0,-60.5,0.030755,-1522.0,0.11085564,3995.91,-240.0,-899.0,0.07275849,16.0,56.0,651929.44,-56.0,-335.0,60750.0,13.0,1968.4125,77312.25,0.75,156342.92,-595.0,6.0,1.1825488,3996.84,0.0,3995.91,0.0,4001.49,16,0.1025479,0.0,0.0,0.0,0.20337832,0
0.59909964,0.20559815,0.044040065,55,0.36902618,-104.0,-7817.0,109,12.26564,0.23981819,11871.0,-1674.0,-23.0,0.005002,-327.7884,0.18363939,5198.1606,-600.0,100.0,0.07275849,37.84903,390.6451,122230.336,-418.0,-266.0,16500.0,13.0,3419.865,16074.0,0.90468615,307208.47,-613.0,0.0,1.0,18754.361,1.0654914,2250.0,0.0,136339.33,17,0.0376,20770.508,0.5,0.0,0.08192415,0
0.4096954,0.2881296,0.05,116,0.43054312,-3831.0,-9386.0,-76,24.633333,0.15,10125.0,-748.0,-132.19705,0.018209,-21.0,0.33333334,7527.735,-223.0,1011.9233,0.0,38.0,739.0,894868.25,142.0,-416.93738,33750.0,13.0,0.0,18479.25,1.0,307208.47,-905.0,36.0,1.0,8344.984,0.0,7608.6,0.0,11304.0,12,0.1025479,0.0,0.0,0.0,0.0,0
0.64176685,0.4258929,0.032254774,76,0.18740532,-1219.0,-9650.0,-4,7.3018866,0.20248,22779.0,-770.0,-23.0,0.02461,-53.0,0.15929858,2.79,-907.4482,1011.9233,0.0057325163,34.0,387.0,490517.25,774.7538,-833.0,56250.0,11.333333,0.0,257651.02,0.93877554,307208.47,-827.34595,18.0,0.9682435,9666.499,0.7924528,2121.21,0.6666667,18773.324,13,0.1025479,0.10128102,0.0,0.33333334,0.10085871,0
0.6775995,0.57620883,0.029398998,-82,0.5021294,-2384.1423,-12972.0,-13,6.25,0.21132,23773.5,-662.0,-24.0,0.010276,-543.0,0.13912076,7378.425,-907.4482,185.0,0.07275849,8.0,25.0,16380.5,774.7538,-364.0,112500.0,12.0,5242.4604,257651.02,0.8333333,16380.5,-827.34595,36.0,1.0,52169.48,0.0,7378.425,0.0,186542.64,11,0.1025479,0.0,1.0,0.0,0.0,0
0.31861296,0.2664568,0.06764719,51,0.113813706,-185.0,-9057.0,-59,5.25,0.25076,28210.5,-265.0,-21.0,0.020246,-28.0,0.26976866,9490.5,-907.4482,1011.9233,0.009349811,11.0,42.0,490517.25,774.7538,-299.0,56250.0,14.0,0.0,257651.02,1.0,307208.47,-827.34595,9.0,0.93162674,9490.5,0.0,2250.0,1.0,9490.5,13,0.0067,0.0,0.0,0.0,0.0,0
0.65305734,0.6594055,0.04256,-55,0.5389326,-1038.0,-2851.0,-126,22.75,0.12768,28728.0,-832.0,-11.0,0.026392,-45.0,0.33333334,5912.28,-445.0,264.0,0.0,53.0,91.0,82012.5,-263.0,-40.0,56250.0,17.0,5242.4604,50805.0,0.8,307208.47,-365.0,17.0,1.0,45321.875,0.0,5395.905,0.0,121806.09,14,0.0471,0.0,0.5,0.0,0.0,0
0.65904266,0.5108563,0.05,8,0.13401027,-753.0,-759.0,-120,14.0,0.06,13500.0,-735.0,-16.0,0.035792,-28.0,0.8333333,7383.465,-443.0,1011.9233,0.021345364,39.0,238.0,32142.666,-260.0,-151.0,225000.0,11.0,0.0,159558.78,0.94736844,307208.47,-316.33334,12.0,1.0078025,16739.846,0.0,7383.465,0.33333334,103190.85,12,0.1102,0.0,0.6666667,0.33333334,0.054454546,0
0.562219,0.78988034,0.10865724,42,0.5021294,-2384.1423,-16974.0,-80,12.26564,0.1599,14391.0,0.0,-22.0,0.010147,-327.7884,0.67953247,5198.1606,-407.0,660.0,0.07275849,37.84903,390.6451,949319.6,31067.0,-691.0,45000.0,12.661583,0.0,151342.5,0.875,307208.47,-747.0,14.530787,0.96875226,18754.361,1.0654914,7864.341,0.2845134,136339.33,13,0.081,20770.508,0.47940668,0.25491133,0.08192415,0
